"RIC"	"TimeUtc"	"Flags"	"VolumeAccumulated"	"TradingStatus"	"LatestTradePrice"	"LatestTradeSize"	"BestAskPrice"	"BestAskSize"	"BestBidPrice"	"BestBidSize"	"BidOrderBook"	"AskOrderBook"
"TST.J"	"06/12/2018 07:22:11"	"00010000"	"9354"	"Continuous"	"891"	"4000"	"1000"	"2000"	"988"	"1"	"Level: 1 Price: 989 Quantity: 1| Level: 2 Price: 904 Quantity: 2013| Level: 3 Price: 903 Quantity: 71013| Level: 4 Price: 900 Quantity: 25013| Level: 5 Price: 850 Quantity: 2400"	"Level: 1 Price: 1000 Quantity: 2013| Level: 2 Price: 1025 Quantity: 989050| Level: 3 Price: 1040 Quantity: 19919| Level: 4 Price: 1050 Quantity: 6013"
"TST.J"	"06/12/2018 07:22:11"	"00010000"	"9354"	"Continuous"	"891"	"4000"	"1000"	"2000"	"987"	"1"	"Level: 1 Price: 988 Quantity: 1| Level: 2 Price: 904 Quantity: 2013| Level: 3 Price: 903 Quantity: 71013| Level: 4 Price: 900 Quantity: 25013| Level: 5 Price: 850 Quantity: 2400"	"Level: 1 Price: 1000 Quantity: 2013| Level: 2 Price: 1025 Quantity: 989050| Level: 3 Price: 1040 Quantity: 19919| Level: 4 Price: 1050 Quantity: 6013"
"TST.J"	"06/12/2018 07:22:11"	"00010000"	"9354"	"Continuous"	"891"	"4000"	"1000"	"2000"	"986"	"1"	"Level: 1 Price: 987 Quantity: 1| Level: 2 Price: 904 Quantity: 2013| Level: 3 Price: 903 Quantity: 71013| Level: 4 Price: 900 Quantity: 25013| Level: 5 Price: 850 Quantity: 2400"	"Level: 1 Price: 1000 Quantity: 2013| Level: 2 Price: 1025 Quantity: 989050| Level: 3 Price: 1040 Quantity: 19919| Level: 4 Price: 1050 Quantity: 6013"
"TST.J"	"06/12/2018 07:22:12"	"00010000"	"9354"	"Continuous"	"891"	"4000"	"1000"	"2000"	"985"	"1"	"Level: 1 Price: 986 Quantity: 1| Level: 2 Price: 904 Quantity: 2013| Level: 3 Price: 903 Quantity: 71013| Level: 4 Price: 900 Quantity: 25013| Level: 5 Price: 850 Quantity: 2400"	"Level: 1 Price: 1000 Quantity: 2013| Level: 2 Price: 1025 Quantity: 989050| Level: 3 Price: 1040 Quantity: 19919| Level: 4 Price: 1050 Quantity: 6013"
"TST.J"	"06/12/2018 07:22:13"	"00010000"	"9354"	"Continuous"	"891"	"4000"	"1000"	"2000"	"986"	"1"	"Level: 1 Price: 985 Quantity: 1| Level: 2 Price: 904 Quantity: 2013| Level: 3 Price: 903 Quantity: 71013| Level: 4 Price: 900 Quantity: 25013| Level: 5 Price: 850 Quantity: 2400"	"Level: 1 Price: 1000 Quantity: 2013| Level: 2 Price: 1025 Quantity: 989050| Level: 3 Price: 1040 Quantity: 19919| Level: 4 Price: 1050 Quantity: 6013"
"TST.J"	"06/12/2018 07:22:14"	"00010000"	"9354"	"Continuous"	"891"	"4000"	"1000"	"2000"	"987"	"1"	"Level: 1 Price: 986 Quantity: 1| Level: 2 Price: 904 Quantity: 2013| Level: 3 Price: 903 Quantity: 71013| Level: 4 Price: 900 Quantity: 25013| Level: 5 Price: 850 Quantity: 2400"	"Level: 1 Price: 1000 Quantity: 2013| Level: 2 Price: 1025 Quantity: 989050| Level: 3 Price: 1040 Quantity: 19919| Level: 4 Price: 1050 Quantity: 6013"
"TST.J"	"06/12/2018 07:22:14"	"00010000"	"9354"	"Continuous"	"891"	"4000"	"1000"	"2000"	"988"	"1"	"Level: 1 Price: 987 Quantity: 1| Level: 2 Price: 904 Quantity: 2013| Level: 3 Price: 903 Quantity: 71013| Level: 4 Price: 900 Quantity: 25013| Level: 5 Price: 850 Quantity: 2400"	"Level: 1 Price: 1000 Quantity: 2013| Level: 2 Price: 1025 Quantity: 989050| Level: 3 Price: 1040 Quantity: 19919| Level: 4 Price: 1050 Quantity: 6013"
"TST.J"	"06/12/2018 07:22:14"	"00010000"	"9354"	"Continuous"	"891"	"4000"	"1000"	"2000"	"989"	"1"	"Level: 1 Price: 988 Quantity: 1| Level: 2 Price: 904 Quantity: 2013| Level: 3 Price: 903 Quantity: 71013| Level: 4 Price: 900 Quantity: 25013| Level: 5 Price: 850 Quantity: 2400"	"Level: 1 Price: 1000 Quantity: 2013| Level: 2 Price: 1025 Quantity: 989050| Level: 3 Price: 1040 Quantity: 19919| Level: 4 Price: 1050 Quantity: 6013"
"TST.J"	"06/12/2018 07:22:17"	"00110000"	"9354"	"Continuous"	"891"	"4000"	"1000"	"2000"	"904"	"2013"	"Level: 1 Price: 989 Quantity: 1| Level: 2 Price: 904 Quantity: 2013| Level: 3 Price: 903 Quantity: 71013| Level: 4 Price: 900 Quantity: 25013| Level: 5 Price: 850 Quantity: 2400"	"Level: 1 Price: 1000 Quantity: 2013| Level: 2 Price: 1025 Quantity: 989050| Level: 3 Price: 1040 Quantity: 19919| Level: 4 Price: 1050 Quantity: 6013"
"TST.J"	"06/12/2018 07:22:20"	"00110000"	"9354"	"Continuous"	"891"	"4000"	"1000"	"2000"	"905"	"6115"	"Level: 1 Price: 904 Quantity: 2013| Level: 2 Price: 903 Quantity: 71013| Level: 3 Price: 900 Quantity: 25013| Level: 4 Price: 850 Quantity: 2400| Level: 5 Price: 750 Quantity: 26013"	"Level: 1 Price: 1000 Quantity: 2013| Level: 2 Price: 1025 Quantity: 989050| Level: 3 Price: 1040 Quantity: 19919| Level: 4 Price: 1050 Quantity: 6013"
"TST.J"	"06/12/2018 07:22:20"	"00100000"	"9354"	"Continuous"	"891"	"4000"	"1000"	"2000"	"905"	"8115"	"Level: 1 Price: 905 Quantity: 6115| Level: 2 Price: 904 Quantity: 2013| Level: 3 Price: 903 Quantity: 71013| Level: 4 Price: 900 Quantity: 25013| Level: 5 Price: 850 Quantity: 2400"	"Level: 1 Price: 1000 Quantity: 2013| Level: 2 Price: 1025 Quantity: 989050| Level: 3 Price: 1040 Quantity: 19919| Level: 4 Price: 1050 Quantity: 6013"
"TST.J"	"06/12/2018 07:22:35"	"00001100"	"9354"	"Continuous"	"891"	"4000"	"999"	"5353"	"905"	"8115"	"Level: 1 Price: 905 Quantity: 8115| Level: 2 Price: 903 Quantity: 71013| Level: 3 Price: 900 Quantity: 25013| Level: 4 Price: 850 Quantity: 2400| Level: 5 Price: 750 Quantity: 26013"	"Level: 1 Price: 1000 Quantity: 2013| Level: 2 Price: 1025 Quantity: 989050| Level: 3 Price: 1040 Quantity: 19919| Level: 4 Price: 1050 Quantity: 6013"
"TST.J"	"06/12/2018 07:22:35"	"00001000"	"9354"	"Continuous"	"891"	"4000"	"999"	"7353"	"905"	"8115"	"Level: 1 Price: 905 Quantity: 8115| Level: 2 Price: 903 Quantity: 71013| Level: 3 Price: 900 Quantity: 25013| Level: 4 Price: 850 Quantity: 2400| Level: 5 Price: 750 Quantity: 26013"	"Level: 1 Price: 999 Quantity: 5353| Level: 2 Price: 1000 Quantity: 2013| Level: 3 Price: 1025 Quantity: 989050| Level: 4 Price: 1040 Quantity: 19919| Level: 5 Price: 1050 Quantity: 6013"
"TST.J"	"06/12/2018 07:29:54"	"00001100"	"9354"	"Continuous"	"891"	"4000"	"950"	"1"	"905"	"8115"	"Level: 1 Price: 905 Quantity: 8115| Level: 2 Price: 891 Quantity: 71013| Level: 3 Price: 850 Quantity: 2400| Level: 4 Price: 750 Quantity: 26013| Level: 5 Price: 105 Quantity: 15013"	"Level: 1 Price: 999 Quantity: 7353| Level: 2 Price: 1025 Quantity: 989050| Level: 3 Price: 1040 Quantity: 19919| Level: 4 Price: 1050 Quantity: 6013"
"TST.J"	"06/12/2018 07:29:54"	"00001000"	"9354"	"Continuous"	"891"	"4000"	"950"	"2001"	"905"	"8115"	"Level: 1 Price: 905 Quantity: 8115| Level: 2 Price: 891 Quantity: 71013| Level: 3 Price: 850 Quantity: 2400| Level: 4 Price: 750 Quantity: 26013| Level: 5 Price: 105 Quantity: 15013"	"Level: 1 Price: 950 Quantity: 1| Level: 2 Price: 999 Quantity: 7353| Level: 3 Price: 1025 Quantity: 989050| Level: 4 Price: 1040 Quantity: 19919| Level: 5 Price: 1050 Quantity: 6013"
"TST.J"	"06/12/2018 07:30:02"	"00001100"	"9354"	"Continuous"	"891"	"4000"	"935"	"1"	"905"	"8115"	"Level: 1 Price: 905 Quantity: 8115| Level: 2 Price: 891 Quantity: 71013| Level: 3 Price: 850 Quantity: 2400| Level: 4 Price: 750 Quantity: 26013| Level: 5 Price: 105 Quantity: 15013"	"Level: 1 Price: 950 Quantity: 2001| Level: 2 Price: 999 Quantity: 5353| Level: 3 Price: 1024 Quantity: 3474| Level: 4 Price: 1025 Quantity: 989050| Level: 5 Price: 1040 Quantity: 19919"
"TST.J"	"06/12/2018 07:30:09"	"00001100"	"9354"	"Continuous"	"891"	"4000"	"950"	"2001"	"905"	"8115"	"Level: 1 Price: 905 Quantity: 8115| Level: 2 Price: 891 Quantity: 71013| Level: 3 Price: 850 Quantity: 2400| Level: 4 Price: 750 Quantity: 26013| Level: 5 Price: 105 Quantity: 15013"	"Level: 1 Price: 935 Quantity: 1| Level: 2 Price: 950 Quantity: 2001| Level: 3 Price: 999 Quantity: 5353| Level: 4 Price: 1024 Quantity: 3474| Level: 5 Price: 1025 Quantity: 989050"
"TST.J"	"06/12/2018 07:30:39"	"00001100"	"9354"	"Continuous"	"891"	"4000"	"940"	"1"	"905"	"8115"	"Level: 1 Price: 905 Quantity: 8115| Level: 2 Price: 891 Quantity: 71013| Level: 3 Price: 850 Quantity: 2400| Level: 4 Price: 750 Quantity: 26013| Level: 5 Price: 105 Quantity: 15013"	"Level: 1 Price: 950 Quantity: 2001| Level: 2 Price: 999 Quantity: 5353| Level: 3 Price: 1024 Quantity: 3474| Level: 4 Price: 1025 Quantity: 989050| Level: 5 Price: 1040 Quantity: 19919"
"TST.J"	"06/12/2018 07:30:47"	"00001100"	"9354"	"Continuous"	"891"	"4000"	"950"	"2001"	"905"	"8115"	"Level: 1 Price: 905 Quantity: 8115| Level: 2 Price: 891 Quantity: 71013| Level: 3 Price: 850 Quantity: 2400| Level: 4 Price: 750 Quantity: 26013| Level: 5 Price: 105 Quantity: 15013"	"Level: 1 Price: 940 Quantity: 1| Level: 2 Price: 950 Quantity: 2001| Level: 3 Price: 999 Quantity: 5353| Level: 4 Price: 1024 Quantity: 3474| Level: 5 Price: 1025 Quantity: 989050"
"TST.J"	"06/12/2018 07:30:51"	"00001000"	"9354"	"Continuous"	"891"	"4000"	"950"	"2000"	"905"	"8115"	"Level: 1 Price: 905 Quantity: 8115| Level: 2 Price: 891 Quantity: 71013| Level: 3 Price: 850 Quantity: 2400| Level: 4 Price: 750 Quantity: 26013| Level: 5 Price: 105 Quantity: 15013"	"Level: 1 Price: 950 Quantity: 2001| Level: 2 Price: 999 Quantity: 5353| Level: 3 Price: 1024 Quantity: 3474| Level: 4 Price: 1025 Quantity: 989050| Level: 5 Price: 1040 Quantity: 19919"
"TST.J"	"06/12/2018 07:34:22"	"10000011"	"11374"	"Continuous"	"905"	"2020"	"950"	"2000"	"905"	"8115"	"Level: 1 Price: 905 Quantity: 8115| Level: 2 Price: 891 Quantity: 71013| Level: 3 Price: 850 Quantity: 2400| Level: 4 Price: 750 Quantity: 26013| Level: 5 Price: 105 Quantity: 15013"	"Level: 1 Price: 950 Quantity: 2013| Level: 2 Price: 999 Quantity: 5353| Level: 3 Price: 1024 Quantity: 3474| Level: 4 Price: 1025 Quantity: 989050| Level: 5 Price: 1040 Quantity: 19919"
"TST.J"	"06/12/2018 07:34:22"	"00100000"	"11374"	"Continuous"	"905"	"2020"	"950"	"2000"	"905"	"6095"	"Level: 1 Price: 905 Quantity: 8115| Level: 2 Price: 891 Quantity: 71013| Level: 3 Price: 850 Quantity: 2400| Level: 4 Price: 750 Quantity: 26013| Level: 5 Price: 105 Quantity: 15013"	"Level: 1 Price: 950 Quantity: 2013| Level: 2 Price: 999 Quantity: 5353| Level: 3 Price: 1024 Quantity: 3474| Level: 4 Price: 1025 Quantity: 989050| Level: 5 Price: 1040 Quantity: 19919"
"TST.J"	"06/12/2018 07:36:02"	"00110000"	"11374"	"Continuous"	"905"	"2020"	"950"	"2000"	"910"	"2200"	"Level: 1 Price: 905 Quantity: 6095| Level: 2 Price: 891 Quantity: 71013| Level: 3 Price: 850 Quantity: 2400| Level: 4 Price: 750 Quantity: 26013| Level: 5 Price: 105 Quantity: 15013"	"Level: 1 Price: 950 Quantity: 2013| Level: 2 Price: 999 Quantity: 5353| Level: 3 Price: 1024 Quantity: 3474| Level: 4 Price: 1025 Quantity: 989050| Level: 5 Price: 1040 Quantity: 19919"
"TST.J"	"06/12/2018 07:36:02"	"00100000"	"11374"	"Continuous"	"905"	"2020"	"950"	"2000"	"910"	"4200"	"Level: 1 Price: 910 Quantity: 2200| Level: 2 Price: 905 Quantity: 6095| Level: 3 Price: 891 Quantity: 71013| Level: 4 Price: 850 Quantity: 2400| Level: 5 Price: 750 Quantity: 26013"	"Level: 1 Price: 950 Quantity: 2013| Level: 2 Price: 999 Quantity: 5353| Level: 3 Price: 1024 Quantity: 3474| Level: 4 Price: 1025 Quantity: 989050| Level: 5 Price: 1040 Quantity: 19919"
"TST.J"	"06/12/2018 07:36:06"	"00110000"	"11374"	"Continuous"	"905"	"2020"	"950"	"2000"	"911"	"4095"	"Level: 1 Price: 910 Quantity: 4200| Level: 2 Price: 905 Quantity: 4095| Level: 3 Price: 892 Quantity: 8746| Level: 4 Price: 891 Quantity: 71013| Level: 5 Price: 850 Quantity: 2400"	"Level: 1 Price: 950 Quantity: 2013| Level: 2 Price: 999 Quantity: 5353| Level: 3 Price: 1024 Quantity: 3474| Level: 4 Price: 1025 Quantity: 989050| Level: 5 Price: 1040 Quantity: 19919"
"TST.J"	"06/12/2018 07:36:21"	"00110000"	"11374"	"Continuous"	"905"	"2020"	"950"	"2000"	"912"	"10013"	"Level: 1 Price: 911 Quantity: 4095| Level: 2 Price: 910 Quantity: 4200| Level: 3 Price: 850 Quantity: 2400| Level: 4 Price: 750 Quantity: 26013| Level: 5 Price: 105 Quantity: 15013"	"Level: 1 Price: 950 Quantity: 2013| Level: 2 Price: 999 Quantity: 5353| Level: 3 Price: 1024 Quantity: 3474| Level: 4 Price: 1025 Quantity: 989050| Level: 5 Price: 1040 Quantity: 19919"
"TST.J"	"06/12/2018 07:37:06"	"00110000"	"11374"	"Continuous"	"905"	"2020"	"950"	"2000"	"913"	"4095"	"Level: 1 Price: 912 Quantity: 10013| Level: 2 Price: 911 Quantity: 4095| Level: 3 Price: 910 Quantity: 4200| Level: 4 Price: 850 Quantity: 2400| Level: 5 Price: 750 Quantity: 26013"	"Level: 1 Price: 950 Quantity: 2013| Level: 2 Price: 999 Quantity: 5353| Level: 3 Price: 1024 Quantity: 3474| Level: 4 Price: 1025 Quantity: 989050| Level: 5 Price: 1040 Quantity: 19919"
"TST.J"	"06/12/2018 07:39:03"	"00110000"	"11374"	"Continuous"	"905"	"2020"	"950"	"2000"	"925"	"2200"	"Level: 1 Price: 913 Quantity: 4095| Level: 2 Price: 911 Quantity: 10013| Level: 3 Price: 910 Quantity: 2013| Level: 4 Price: 850 Quantity: 2400| Level: 5 Price: 750 Quantity: 26013"	"Level: 1 Price: 950 Quantity: 2013| Level: 2 Price: 999 Quantity: 5353| Level: 3 Price: 1024 Quantity: 3474| Level: 4 Price: 1025 Quantity: 989050| Level: 5 Price: 1040 Quantity: 19919"
"TST.J"	"06/12/2018 07:39:08"	"00110000"	"11374"	"Continuous"	"905"	"2020"	"950"	"2000"	"926"	"4095"	"Level: 1 Price: 925 Quantity: 2200| Level: 2 Price: 913 Quantity: 4095| Level: 3 Price: 911 Quantity: 10013| Level: 4 Price: 910 Quantity: 2013| Level: 5 Price: 850 Quantity: 2400"	"Level: 1 Price: 950 Quantity: 2013| Level: 2 Price: 999 Quantity: 5353| Level: 3 Price: 1024 Quantity: 3474| Level: 4 Price: 1025 Quantity: 989050| Level: 5 Price: 1040 Quantity: 19919"
"TST.J"	"06/12/2018 07:40:31"	"00001100"	"11374"	"Continuous"	"905"	"2020"	"999"	"5353"	"926"	"4095"	"Level: 1 Price: 926 Quantity: 4095| Level: 2 Price: 911 Quantity: 10013| Level: 3 Price: 885 Quantity: 2013| Level: 4 Price: 850 Quantity: 2400| Level: 5 Price: 750 Quantity: 26013"	"Level: 1 Price: 950 Quantity: 2013| Level: 2 Price: 999 Quantity: 5353| Level: 3 Price: 1024 Quantity: 3474| Level: 4 Price: 1025 Quantity: 989050| Level: 5 Price: 1040 Quantity: 19919"
"TST.J"	"06/12/2018 07:40:47"	"00001000"	"11374"	"Continuous"	"905"	"2020"	"999"	"7353"	"926"	"4095"	"Level: 1 Price: 926 Quantity: 4095| Level: 2 Price: 911 Quantity: 10013| Level: 3 Price: 885 Quantity: 2013| Level: 4 Price: 850 Quantity: 2400| Level: 5 Price: 750 Quantity: 26013"	"Level: 1 Price: 999 Quantity: 5353| Level: 2 Price: 1025 Quantity: 989050| Level: 3 Price: 1040 Quantity: 19919| Level: 4 Price: 1050 Quantity: 6013"
"TST.J"	"06/12/2018 07:42:17"	"00110000"	"11374"	"Continuous"	"905"	"2020"	"999"	"7353"	"950"	"2150"	"Level: 1 Price: 926 Quantity: 4095| Level: 2 Price: 900 Quantity: 50013| Level: 3 Price: 885 Quantity: 2013| Level: 4 Price: 850 Quantity: 2400| Level: 5 Price: 750 Quantity: 26013"	"Level: 1 Price: 999 Quantity: 7353| Level: 2 Price: 1025 Quantity: 989050| Level: 3 Price: 1040 Quantity: 19919| Level: 4 Price: 1050 Quantity: 6013"
"TST.J"	"06/12/2018 07:42:30"	"00001100"	"11374"	"Continuous"	"905"	"2020"	"990"	"4000"	"950"	"2150"	"Level: 1 Price: 950 Quantity: 2150| Level: 2 Price: 926 Quantity: 4095| Level: 3 Price: 900 Quantity: 50013| Level: 4 Price: 885 Quantity: 2013| Level: 5 Price: 850 Quantity: 2400"	"Level: 1 Price: 999 Quantity: 7353| Level: 2 Price: 1025 Quantity: 989050| Level: 3 Price: 1040 Quantity: 19919| Level: 4 Price: 1050 Quantity: 6013"
